rennen,jahr,stage_id,stage_num,km,hm,ps,D,parcours_type,terrain,sicherheit,avg_speed_winner,won_how,win_type,startlist_quality
Vuelta,2014,13,13,188.7,3236.0,207.0,1.09697933227345,Hills flat finish,Medium_Mountain,0.5476329365079363,43.37,2 km solo,Solo,1175.0
Vuelta,2014,14,14,200.8,4198.0,228.0,1.1354581673306772,Mountains uphill finish,Mountain,0.39314453908020097,37.87,1.8 km solo,Solo,1175.0
Vuelta,2014,15,15,152.2,2976.0,287.0,1.885676741130092,Mountains uphill finish,Medium_Mountain,0.5428744137806637,36.36,5.3 km solo,Solo,1175.0
Vuelta,2014,16,16,160.5,4908.0,434.0,2.70404984423676,Mountains uphill finish,Mountain,0.8647072385571051,32.8,1 km solo,Solo,1175.0
Vuelta,2014,17,17,190.7,2761.0,94.0,0.49292081803880444,Flat,Hilly_Difficult,0.7511463781346915,43.0,Sprint of 42 riders,Small group sprint,1175.0
Vuelta,2014,18,18,157.0,2384.0,172.0,1.0955414012738853,Hills uphill finish,Medium_Mountain,0.4362222222222223,41.45,Sprint à deux,Sprint à deux,1175.0
Vuelta,2014,19,19,180.5,2319.0,122.0,0.6759002770083102,Hills flat finish,Hilly_Difficult,0.7431904761904762,41.34,5 km solo,Solo,1175.0
Vuelta,2014,20,20,185.7,4447.0,395.0,2.1270866989768447,Mountains uphill finish,Mountain,0.5530601602237634,35.74,0.5 km solo,Solo,1175.0
Vuelta,2015,2,2,158.7,2597.0,147.0,0.9262759924385634,Hills uphill finish,Medium_Mountain,0.43855185786435796,40.11,Sprint à deux,Sprint à deux,1115.0
Vuelta,2015,3,3,158.4,2613.0,104.0,0.6565656565656566,Hills flat finish,Hilly_Difficult,0.4696298881394662,38.51,Sprint of large group,Large group sprint,1115.0
Vuelta,2015,4,4,209.6,2141.0,83.0,0.39599236641221375,Hills uphill finish,Rolling,0.5506130018674136,40.9,Sprint of 26 riders,Small group sprint,1115.0
Vuelta,2015,5,5,167.3,816.0,9.0,0.0537955768081291,Flat,Flat,0.8342505230192926,42.27,Sprint of large group,Large group sprint,1115.0
Vuelta,2015,6,6,200.3,2908.0,112.0,0.5591612581128307,Hills uphill finish,Hilly_Difficult,0.7868464145589532,41.98,2 km solo,Solo,1115.0
Vuelta,2015,7,7,191.1,3318.0,204.0,1.067503924646782,Mountains uphill finish,Medium_Mountain,0.6772829365079364,36.94,Sprint à deux,Sprint à deux,1115.0
Vuelta,2015,8,8,182.5,1386.0,83.0,0.4547945205479452,Hills flat finish,Hilly,0.6629126984126985,44.5,Sprint of 49 riders,Small group sprint,1115.0
Vuelta,2015,9,9,168.3,2044.0,139.0,0.8259061200237671,Hills uphill finish,Hilly_Difficult,0.5402266136641135,40.41,Sprint à deux,Sprint à deux,1115.0
Vuelta,2015,10,10,146.6,1520.0,63.0,0.4297407912687585,Hills flat finish,Rolling,0.32882936507936505,45.64,Sprint of 59 riders,Small group sprint,1115.0
Vuelta,2015,11,11,138.0,5421.0,515.0,3.7318840579710146,Mountains uphill finish,Mountain,0.648505350822806,30.12,8.8 km solo,Solo,1115.0
Vuelta,2015,12,12,173.0,2174.0,62.0,0.3583815028901734,Hills flat finish,Rolling,0.4972003968253969,42.86,Sprint of large group,Large group sprint,1115.0
Vuelta,2015,13,13,178.0,2673.0,78.0,0.43820224719101125,Hills flat finish,Hilly_Difficult,0.5473099016818648,42.04,29 km solo,Solo,1115.0
Vuelta,2015,14,14,215.0,3941.0,243.0,1.130232558139535,Mountains uphill finish,Mountain,0.44053674103674084,37.59,0.9 km solo,Solo,1115.0
Vuelta,2015,15,15,175.8,3740.0,309.0,1.757679180887372,Mountains uphill finish,Medium_Mountain,0.4139607683982686,38.56,0.9 km solo,Solo,1115.0
Vuelta,2015,16,16,185.0,5207.0,484.0,2.616216216216216,Mountains uphill finish,High_Mountain,0.9074569847432447,31.72,3 km solo,Solo,1115.0
Vuelta,2015,18,18,204.0,3218.0,142.0,0.696078431372549,Hills flat finish,Hilly_Difficult,0.6816183608058608,40.27,Sprint à deux,Sprint à deux,1115.0
Vuelta,2015,19,19,185.8,2331.0,85.0,0.45748116254036597,Hills uphill finish,Hilly_Difficult,0.6781513357255844,42.99,26 km solo,Solo,1115.0
Vuelta,2015,20,20,175.8,3812.0,187.0,1.0637087599544937,Mountains flat finish,Medium_Mountain,0.4856020021645022,38.07,114 km solo,Solo,1115.0
Vuelta,2015,21,21,98.8,726.0,6.0,0.06072874493927126,Flat,Flat,0.9171712631301447,38.44,Sprint of large group,Large group sprint,1115.0
Vuelta,2016,2,2,160.8,2168.0,69.0,0.42910447761194026,Hills flat finish,Hilly_Difficult,0.4712355562152395,37.59,Sprint of large group,Large group sprint,821.0
Vuelta,2016,3,3,176.4,2983.0,177.0,1.0034013605442176,Hills uphill finish,Medium_Mountain,0.5377045454545454,39.4,1.2 km solo,Solo,821.0
Vuelta,2016,4,4,163.5,3196.0,180.0,1.1009174311926606,Hills uphill finish,Medium_Mountain,0.5740406746031744,39.99,9 km solo,Solo,821.0
Vuelta,2016,5,5,171.3,2467.0,73.0,0.4261529480443666,Hills flat finish,Hilly_Difficult,0.49016993785200297,40.04,Sprint of large group,Large group sprint,821.0
Vuelta,2016,6,6,163.2,2824.0,159.0,0.974264705882353,Hills flat finish,Medium_Mountain,0.7993672438672441,39.97,3.7 km solo,Solo,821.0
Vuelta,2016,7,7,158.5,2616.0,104.0,0.6561514195583596,Hills flat finish,Hilly_Difficult,0.4696298881394662,40.34,Sprint of large group,Large group sprint,821.0
Vuelta,2016,8,8,181.5,1279.0,119.0,0.6556473829201102,Mountains uphill finish,Hilly_Difficult,0.3601553884711781,43.65,0.2 km solo,Solo,821.0
Vuelta,2016,9,9,164.5,2780.0,193.0,1.1732522796352585,Hills uphill finish,Medium_Mountain,0.5842533730158731,43.3,0.7 km solo,Solo,821.0
Vuelta,2016,10,10,188.7,3899.0,319.0,1.69051404345522,Mountains uphill finish,Mountain,0.6033861675497709,38.97,3.5 km solo,Solo,821.0
Vuelta,2016,11,11,168.6,2351.0,160.0,0.9489916963226572,Mountains uphill finish,Hilly_Difficult,0.42301388888888897,45.0,Sprint à deux,Sprint à deux,821.0
Vuelta,2016,12,12,193.2,2996.0,143.0,0.7401656314699794,Hills flat finish,Hilly_Difficult,0.7496319444444446,42.66,Sprint of 42 riders,Small group sprint,821.0
Vuelta,2016,13,13,213.4,3716.0,160.0,0.7497656982193065,Hills flat finish,Medium_Mountain,0.8778315476190478,38.91,18.5 km solo,Solo,821.0
Vuelta,2016,14,14,196.0,5575.0,419.0,2.1377551020408165,Mountains uphill finish,High_Mountain,0.9083432279579727,34.25,Sprint of small group,Small group sprint,821.0
Vuelta,2016,15,15,118.5,3877.0,334.0,2.818565400843882,Mountains uphill finish,High_Mountain,0.6035657106836267,40.74,Sprint à deux,Sprint à deux,821.0
Vuelta,2016,16,16,156.4,1514.0,24.0,0.1534526854219949,Hills flat finish,Rolling,0.37519976408395517,46.62,Sprint of large group,Large group sprint,821.0
Vuelta,2016,17,17,177.5,3460.0,229.0,1.2901408450704226,Mountains uphill finish,Medium_Mountain,0.4914959956709957,38.78,2.7 km solo,Solo,821.0
Vuelta,2016,18,18,200.6,2550.0,49.0,0.24426719840478564,Hills flat finish,Hilly_Difficult,0.38714469073929464,40.87,Sprint of large group,Large group sprint,821.0
Vuelta,2016,20,20,193.2,5036.0,349.0,1.8064182194616978,Mountains uphill finish,Mountain,0.4773730205660355,36.26,Sprint à deux,Sprint à deux,821.0
Vuelta,2016,21,21,104.1,847.0,10.0,0.09606147934678194,Flat,Flat,0.7053548222610725,36.99,Sprint of large group,Large group sprint,821.0
Vuelta,2017,2,2,203.4,588.0,5.0,0.024582104228121928,Flat,Flat,0.8018527532516504,44.18,1 km solo,Solo,899.0
Vuelta,2017,3,3,158.5,3623.0,244.0,1.5394321766561514,Mountains flat finish,Medium_Mountain,0.39179013347763364,39.4,Sprint of small group,Small group sprint,899.0
Vuelta,2017,4,4,198.2,1835.0,36.0,0.18163471241170537,Hills flat finish,Hilly,0.41153300208563365,41.88,Sprint of large group,Large group sprint,899.0
Vuelta,2017,5,5,157.7,2909.0,156.0,0.9892200380469246,Hills uphill finish,Medium_Mountain,0.7772422438672438,35.71,3 km solo,Solo,899.0
Vuelta,2017,6,6,204.4,2704.0,106.0,0.5185909980430529,Hills flat finish,Hilly_Difficult,0.8005185294267188,42.73,Sprint of 18 riders,Small group sprint,899.0
Vuelta,2017,7,7,207.0,3034.0,81.0,0.391304347826087,Hills flat finish,Hilly_Difficult,0.4036312587029339,43.8,9.6 km solo,Solo,899.0
Vuelta,2017,8,8,199.5,2593.0,163.0,0.8170426065162907,Hills flat finish,Hilly_Difficult,0.7933519261891362,43.07,Sprint of small group,Small group sprint,899.0
Vuelta,2017,9,9,174.0,2041.0,151.0,0.867816091954023,Hills uphill finish,Hilly_Difficult,0.5527881666944163,42.23,0.5 km solo,Solo,899.0
Vuelta,2017,10,10,164.8,1568.0,106.0,0.6432038834951456,Hills flat finish,Hilly_Difficult,0.3951607142857142,46.0,Sprint à deux,Sprint à deux,899.0
Vuelta,2017,11,11,187.5,3878.0,296.0,1.5786666666666667,Mountains uphill finish,Mountain,0.5955886921493543,36.87,1.3 km solo,Solo,899.0
Vuelta,2017,12,12,160.1,2681.0,188.0,1.174266083697689,Hills flat finish,Medium_Mountain,0.5558181277056277,40.57,22 km solo,Solo,899.0
Vuelta,2017,13,13,198.4,1938.0,39.0,0.19657258064516128,Hills flat finish,Hilly,0.38630864311127466,44.88,Sprint of 15 riders,Small group sprint,899.0
Vuelta,2017,14,14,175.0,3723.0,285.0,1.6285714285714286,Mountains uphill finish,Medium_Mountain,0.4134607683982685,37.21,11 km solo,Solo,899.0
Vuelta,2017,15,15,129.4,3549.0,367.0,2.836166924265842,Mountains uphill finish,Hilly_Difficult,0.4706556221556224,36.14,6 km solo,Solo,899.0
Vuelta,2017,17,17,180.5,4022.0,328.0,1.817174515235457,Mountains flat finish,Mountain,0.5921379921140953,37.49,5.3 km solo,Solo,899.0
Vuelta,2017,18,18,169.0,3476.0,213.0,1.2603550295857988,Hills uphill finish,Medium_Mountain,0.4624093073593074,40.62,0.7 km solo,Solo,899.0
Vuelta,2017,19,19,149.7,2484.0,134.0,0.8951235804943221,Hills flat finish,Medium_Mountain,0.46263519119769114,41.63,Sprint of small group,Small group sprint,899.0
Vuelta,2017,20,20,117.5,3817.0,504.0,4.2893617021276595,Mountains uphill finish,Hilly_Difficult,0.3936642801642802,33.33,5.5 km solo,Solo,899.0
Vuelta,2017,21,21,117.6,913.0,9.0,0.07653061224489796,Flat,Flat,0.807763764378896,37.85,Sprint of large group,Large group sprint,899.0
Vuelta,2018,2,2,163.5,2826.0,115.0,0.7033639143730887,Hills flat finish,Medium_Mountain,0.7896777597402597,38.77,Sprint à deux,Sprint à deux,1036.0
Vuelta,2018,3,3,178.2,3160.0,114.0,0.6397306397306398,Mountains flat finish,Medium_Mountain,0.6509523809523808,37.1,Sprint of large group,Large group sprint,1036.0
Vuelta,2018,4,4,161.4,3300.0,193.0,1.1957868649318464,Mountains uphill finish,Medium_Mountain,0.4682319264069265,35.45,Sprint à deux,Sprint à deux,1036.0
Vuelta,2018,5,5,188.7,3178.0,116.0,0.6147323794382619,Mountains flat finish,Hilly_Difficult,0.5054107142857144,41.0,Sprint of 94 riders,Small group sprint,1036.0
Vuelta,2018,6,6,155.7,1399.0,41.0,0.26332691072575465,Hills flat finish,Rolling,0.730580357142857,39.16,Sprint of large group,Large group sprint,1036.0
Vuelta,2018,7,7,185.7,2535.0,117.0,0.630048465266559,Hills flat finish,Hilly_Difficult,0.8094674023409513,43.13,2.2 km solo,Solo,1036.0
Vuelta,2018,8,8,195.1,2112.0,48.0,0.2460276781137878,Hills uphill finish,Rolling,0.4335261284338296,42.43,Sprint of large group,Large group sprint,1036.0
Vuelta,2018,9,9,200.8,4399.0,276.0,1.3745019920318724,Mountains uphill finish,Mountain,0.6050583197439818,36.44,18 km solo,Solo,1036.0
Vuelta,2018,10,10,177.0,1306.0,27.0,0.15254237288135594,Flat,Flat,0.45970136063411987,42.8,Sprint of large group,Large group sprint,1036.0
Vuelta,2018,11,11,207.8,3755.0,174.0,0.8373435996150144,Hills flat finish,Medium_Mountain,0.7557392857142858,42.61,4.3 km solo,Solo,1036.0
Vuelta,2018,12,12,181.1,3021.0,126.0,0.6957482054113749,Hills flat finish,Hilly_Difficult,0.5240823412698412,41.32,Sprint of 71 riders,Small group sprint,1036.0
Vuelta,2018,13,13,174.8,3334.0,194.0,1.1098398169336383,Mountains uphill finish,Medium_Mountain,0.5265507936507937,40.8,1 km solo,Solo,1036.0
Vuelta,2018,14,14,171.0,3314.0,286.0,1.672514619883041,Mountains flat finish,Medium_Mountain,0.4206417027417029,39.55,0.6 km solo,Solo,1036.0
Vuelta,2018,15,15,178.2,4586.0,390.0,2.1885521885521886,Mountains uphill finish,Mountain,0.502836560906414,35.43,6 km solo,Solo,1036.0
Vuelta,2018,17,17,157.0,3574.0,298.0,1.8980891719745223,Mountains uphill finish,Medium_Mountain,0.38969638347763363,37.71,0.5 km solo,Solo,1036.0
Vuelta,2018,18,18,186.1,1040.0,12.0,0.06448146157979581,Flat,Flat,0.7960747601641568,47.1,Sprint à deux,Sprint à deux,1036.0
Vuelta,2018,19,19,154.4,3183.0,239.0,1.5479274611398963,Mountains uphill finish,Medium_Mountain,0.4515037878787879,41.71,0.2 km solo,Solo,1036.0
Vuelta,2018,20,20,97.3,3429.0,341.0,3.5046248715313464,Mountains uphill finish,Hilly_Difficult,0.406238455988456,32.52,Sprint à deux,Sprint à deux,1036.0
Vuelta,2018,21,21,112.3,603.0,1.0,0.008904719501335707,Flat,Flat,0.9393969332933148,47.63,Sprint of large group,Large group sprint,1036.0
Vuelta,2019,2,2,199.6,3238.0,113.0,0.5661322645290582,Mountains flat finish,Hilly_Difficult,0.48716666666666664,38.473,3 km solo,Solo,798.0
Vuelta,2019,3,3,188.0,1730.0,65.0,0.34574468085106386,Hills flat finish,Rolling,0.5110386904761902,42.561,Sprint of large group,Large group sprint,798.0
Vuelta,2019,4,4,175.5,1233.0,27.0,0.15384615384615385,Hills flat finish,Flat,0.3091199972950165,43.109,Sprint of large group,Large group sprint,798.0
Vuelta,2019,5,5,170.7,3764.0,270.0,1.5817223198594026,Mountains uphill finish,Medium_Mountain,0.3969270382395384,34.31,0.5 km solo,Solo,798.0
Vuelta,2019,6,6,198.9,3294.0,151.0,0.759175465057818,Hills uphill finish,Medium_Mountain,0.7170504120879122,42.033,0.4 km solo,Solo,798.0
Vuelta,2019,7,7,183.2,2842.0,242.0,1.3209606986899565,Mountains uphill finish,Hilly_Difficult,0.3455987554112555,40.09,Sprint à deux,Sprint à deux,798.0
Vuelta,2019,8,8,166.9,2291.0,95.0,0.5692031156381067,Hills flat finish,Hilly_Difficult,0.5276049783549781,43.388,Sprint of 13 riders,Small group sprint,798.0
Vuelta,2019,9,9,94.4,3300.0,394.0,4.173728813559322,Mountains uphill finish,Hilly_Difficult,0.39987481962481974,31.793,3 km solo,Solo,798.0
Vuelta,2019,11,11,180.0,3168.0,137.0,0.7611111111111111,Mountains flat finish,Medium_Mountain,0.6884523809523809,39.027,25 km solo,Solo,798.0
Vuelta,2019,12,12,171.4,2072.0,160.0,0.9334889148191365,Hills flat finish,Hilly_Difficult,0.49430994699744685,45.046,9 km solo,Solo,798.0
Vuelta,2019,13,13,166.4,4179.0,287.0,1.7247596153846154,Mountains uphill finish,Mountain,0.5726283196937225,37.194,Sprint à deux,Sprint à deux,798.0
Vuelta,2019,14,14,188.0,2432.0,63.0,0.3351063829787234,Hills uphill finish,Rolling,0.4168563719493067,41.969,Sprint of large group,Large group sprint,798.0
Vuelta,2019,15,15,154.4,4114.0,368.0,2.383419689119171,Mountains uphill finish,Mountain,0.6726934737733888,35.759,6.6 km solo,Solo,798.0
Vuelta,2019,16,16,144.4,4114.0,326.0,2.257617728531856,Mountains uphill finish,High_Mountain,0.6084803606481237,35.896,4 km solo,Solo,798.0
Vuelta,2019,17,17,219.6,2395.0,57.0,0.25956284153005466,Hills uphill finish,Rolling,0.4381369101530639,50.63,Sprint of small group,Small group sprint,798.0
Vuelta,2019,18,18,178.2,3689.0,162.0,0.9090909090909092,Mountains uphill finish,Medium_Mountain,0.7374531926406928,39.143,53 km solo,Solo,798.0
Vuelta,2019,19,19,165.2,1771.0,48.0,0.2905569007263923,Hills uphill finish,Rolling,0.5255293964076858,44.336,24 km solo,Solo,798.0
Vuelta,2019,20,20,190.4,4559.0,242.0,1.2710084033613445,Mountains uphill finish,Mountain,0.38139172938989113,36.08,39 km solo,Solo,798.0
Vuelta,2019,21,21,106.6,763.0,8.0,0.075046904315197,Flat,Flat,0.8974682578021396,37.996,Sprint of large group,Large group sprint,798.0
Vuelta,2020,1,1,173.0,2975.0,209.0,1.2080924855491328,Hills flat finish,Medium_Mountain,0.626669318181818,39.53,1 km solo,Solo,692.0
Vuelta,2020,2,2,151.6,2435.0,171.0,1.1279683377308707,Mountains flat finish,Medium_Mountain,0.4294466991341992,40.06,14 km solo,Solo,692.0
Vuelta,2020,3,3,166.1,2779.0,117.0,0.7043949428055388,Mountains uphill finish,Medium_Mountain,0.6185597041847042,37.21,Sprint of small group,Small group sprint,692.0
Vuelta,2020,4,4,191.7,1160.0,15.0,0.0782472613458529,Flat,Flat,0.735254124917051,49.26,Sprint of large group,Large group sprint,692.0
Vuelta,2020,5,5,184.4,3407.0,185.0,1.0032537960954446,Hills uphill finish,Medium_Mountain,0.5840061507936508,42.65,Sprint à deux,Sprint à deux,692.0
Vuelta,2020,6,6,146.4,3020.0,185.0,1.2636612021857923,Mountains uphill finish,Medium_Mountain,0.6202907106782107,39.75,3 km solo,Solo,692.0
Vuelta,2020,7,7,159.7,2657.0,142.0,0.889167188478397,Hills flat finish,Medium_Mountain,0.4523157467532468,41.98,1 km solo,Solo,692.0
Vuelta,2020,8,8,164.0,3021.0,249.0,1.5182926829268293,Mountains uphill finish,Medium_Mountain,0.555090007215007,39.82,0.8 km solo,Solo,692.0
Vuelta,2020,9,9,157.7,1163.0,18.0,0.114140773620799,Flat,Flat,0.8142293873996661,43.03,Sprint of large group,Large group sprint,692.0
Vuelta,2020,10,10,185.0,2302.0,84.0,0.4540540540540541,Hills uphill finish,Hilly_Difficult,0.6405067539185025,43.67,Sprint of small group,Small group sprint,692.0
Vuelta,2020,11,11,170.0,5098.0,435.0,2.5588235294117645,Mountains uphill finish,High_Mountain,0.6931798519495677,34.67,0.5 km solo,Solo,692.0
Vuelta,2020,12,12,109.4,3125.0,452.0,4.131627056672761,Mountains uphill finish,Hilly_Difficult,0.3150565961815962,34.79,1 km solo,Solo,692.0
Vuelta,2020,14,14,204.7,3057.0,100.0,0.4885197850512946,Hills uphill finish,Hilly_Difficult,0.6898845381085326,44.33,0.3 km solo,Solo,692.0
Vuelta,2020,15,15,230.8,4448.0,158.0,0.6845753899480069,Hills flat finish,Mountain,0.46095272089022066,36.54,Sprint of large group,Large group sprint,692.0
Vuelta,2020,16,16,162.0,2762.0,122.0,0.7530864197530864,Hills flat finish,Medium_Mountain,0.6458027597402597,39.74,Sprint of large group,Large group sprint,692.0
Vuelta,2020,17,17,178.2,4365.0,316.0,1.7732884399551068,Mountains uphill finish,Mountain,0.5673054149690181,36.3,4 km solo,Solo,692.0
Vuelta,2020,18,18,139.6,1492.0,30.0,0.21489971346704873,Hills flat finish,Rolling,0.7221017268550163,40.23,Sprint of large group,Large group sprint,692.0
Vuelta,2021,2,2,166.7,1049.0,10.0,0.0599880023995201,Flat,Flat,0.8091983663373951,41.858,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,3,3,202.8,2787.0,232.0,1.1439842209072977,Mountains uphill finish,Hilly_Difficult,0.3801312950937951,38.391,2.8 km solo,Solo,1023.0
Vuelta,2021,4,4,163.9,1534.0,23.0,0.1403294691885296,Hills uphill finish,Flat,0.6840113377227349,44.076,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,5,5,184.4,640.0,2.0,0.010845986984815618,Flat,Flat,0.8113338693577664,41.801,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,6,6,158.3,902.0,50.0,0.31585596967782686,Hills uphill finish,Hilly,0.33767559523809537,45.039,0.77 km solo,Solo,1023.0
Vuelta,2021,7,7,152.0,3744.0,272.0,1.7894736842105263,Mountains uphill finish,Medium_Mountain,0.38588911435786444,36.448,3.2 km solo,Solo,1023.0
Vuelta,2021,8,8,173.7,923.0,23.0,0.13241220495106507,Flat,Flat,0.7519910815878308,44.145,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,9,9,188.0,4725.0,348.0,1.851063829787234,Mountains uphill finish,Mountain,0.4923938538993688,37.199,71.1 km solo,Solo,1023.0
Vuelta,2021,10,10,189.0,2390.0,134.0,0.708994708994709,Hills flat finish,Hilly_Difficult,0.7476675685425686,45.478,19 km solo,Solo,1023.0
Vuelta,2021,11,11,133.6,2647.0,155.0,1.160179640718563,Hills uphill finish,Medium_Mountain,0.6258905483405485,41.969,Sprint à deux,Sprint à deux,1023.0
Vuelta,2021,12,12,175.0,2018.0,107.0,0.6114285714285714,Hills flat finish,Hilly_Difficult,0.6181818865011798,46.802,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,13,13,203.7,1645.0,22.0,0.10800196367206677,Flat,Flat,0.7598810211546282,40.961,Sprint of small group,Small group sprint,1023.0
Vuelta,2021,14,14,165.7,3448.0,288.0,1.7380808690404346,Mountains uphill finish,Mountain,0.39244877548921664,38.15,6 km solo,Solo,1023.0
Vuelta,2021,15,15,197.5,3860.0,167.0,0.8455696202531645,Mountains flat finish,Mountain,0.3816085195441813,40.638,87.3 km solo,Solo,1023.0
Vuelta,2021,16,16,180.0,2279.0,81.0,0.45,Hills flat finish,Hilly_Difficult,0.5411720641517475,43.382,Sprint of large group,Large group sprint,1023.0
Vuelta,2021,17,17,185.8,4519.0,366.0,1.9698600645855757,Mountains uphill finish,Mountain,0.5611851602237633,40.575,7.5 km solo,Solo,1023.0
Vuelta,2021,18,18,162.6,4951.0,509.0,3.130381303813038,Mountains uphill finish,Mountain,0.8246485056233719,34.676,2.7 km solo,Solo,1023.0
Vuelta,2021,19,19,191.2,3540.0,98.0,0.5125523012552301,Hills flat finish,Medium_Mountain,0.7457452380952383,43.307,Sprint of small group,Small group sprint,1023.0
Vuelta,2021,20,20,202.2,4214.0,251.0,1.241345202769535,Hills uphill finish,Mountain,0.45671547896547887,37.697,1.7 km solo,Solo,1023.0
Vuelta,2022,2,2,175.1,518.0,10.0,0.05711022272986865,Flat,Flat,0.789482142857143,45.764,Sprint of large group,Large group sprint,968.0
Vuelta,2022,3,3,193.2,255.0,0.0,0.0,Flat,Flat,0.9180700151564122,47.144,Sprint of large group,Large group sprint,968.0
Vuelta,2022,4,4,152.5,2319.0,133.0,0.8721311475409836,Hills uphill finish,Hilly_Difficult,0.4752767857142859,43.348,Sprint of large group,Large group sprint,968.0
Vuelta,2022,5,5,187.2,2978.0,162.0,0.8653846153846154,Hills flat finish,Hilly_Difficult,0.7409474206349206,43.981,15.4 km solo,Solo,968.0
Vuelta,2022,6,6,181.2,4120.0,294.0,1.6225165562913908,Mountains uphill finish,Mountain,0.5646287562519183,39.108,6.5 km solo,Solo,968.0
Vuelta,2022,7,7,190.0,3359.0,112.0,0.5894736842105263,Hills flat finish,Medium_Mountain,0.8682363095238098,42.072,Sprint of small group,Small group sprint,968.0
Vuelta,2022,8,8,153.4,3741.0,335.0,2.1838331160365057,Mountains uphill finish,Medium_Mountain,0.3790805826118327,37.504,5.9 km solo,Solo,968.0
Vuelta,2022,9,9,171.4,3675.0,242.0,1.411901983663944,Mountains uphill finish,Medium_Mountain,0.412482593795094,37.719,2.5 km solo,Solo,968.0
Vuelta,2022,11,11,191.2,1592.0,38.0,0.198744769874477,Flat,Hilly,0.5055508592284909,37.832,Sprint of large group,Large group sprint,968.0
Vuelta,2022,12,12,192.7,3238.0,273.0,1.4167099117799689,Mountains uphill finish,Mountain,0.40924648268398267,41.525,1.9 km solo,Solo,968.0
Vuelta,2022,13,13,168.4,1766.0,54.0,0.32066508313539194,Flat,Rolling,0.49686210317460305,44.705,Sprint of large group,Large group sprint,968.0
Vuelta,2022,14,14,160.3,3312.0,278.0,1.734248284466625,Mountains uphill finish,Mountain,0.4070634867583398,38.557,3.3 km solo,Solo,968.0
Vuelta,2022,15,15,152.6,4033.0,407.0,2.667103538663172,Mountains uphill finish,Mountain,0.5956402566544746,35.587,6.5 km solo,Solo,968.0
Vuelta,2022,16,16,189.4,1076.0,28.0,0.14783526927138332,Flat,Flat,0.43213546691526566,39.806,Sprint of small group,Small group sprint,968.0
Vuelta,2022,17,17,162.3,2755.0,161.0,0.9919901417128774,Flat,Medium_Mountain,0.6543731962481961,43.773,Sprint of small group,Small group sprint,968.0
Vuelta,2022,18,18,192.0,3680.0,214.0,1.1145833333333333,Mountains uphill finish,Medium_Mountain,0.5824525793650792,40.381,Sprint of small group,Small group sprint,968.0
Vuelta,2022,19,19,138.3,2278.0,101.0,0.7302964569775849,Mountains flat finish,Hilly_Difficult,0.3694196428571429,41.66,Sprint of large group,Large group sprint,968.0
Vuelta,2022,20,20,181.0,3977.0,216.0,1.1933701657458564,Mountains flat finish,Mountain,0.3934998643105261,38.57,7.2 km solo,Solo,968.0
Vuelta,2022,21,21,96.7,773.0,10.0,0.10341261633919338,Flat,Flat,0.8278600847252161,39.577,Sprint of large group,Large group sprint,968.0
Vuelta,2023,2,2,181.8,2754.0,80.0,0.44004400440044,Hills flat finish,Hilly_Difficult,0.5617315636799973,41.26,3.7 km solo,Solo,846.0
Vuelta,2023,3,3,158.5,3472.0,263.0,1.6593059936908516,Mountains uphill finish,Mountain,0.40140277247262546,37.199,Sprint of 11 riders,Small group sprint,846.0
Vuelta,2023,4,4,184.6,1822.0,57.0,0.3087757313109426,Hills flat finish,Rolling,0.5216458333333331,45.082,Sprint of large group,Large group sprint,846.0
Vuelta,2023,5,5,186.2,2395.0,65.0,0.3490870032223416,Hills flat finish,Rolling,0.42508553861597337,42.364,Sprint of large group,Large group sprint,846.0
Vuelta,2023,6,6,183.1,4013.0,273.0,1.490988530857455,Mountains uphill finish,Mountain,0.571156534029696,41.072,2.5 km solo,Solo,846.0
Vuelta,2023,7,7,200.8,1144.0,12.0,0.0597609561752988,Flat,Flat,0.789099363012289,40.636,Sprint of large group,Large group sprint,846.0
Vuelta,2023,8,8,165.0,3619.0,235.0,1.4242424242424243,Mountains flat finish,Mountain,0.39306547088532384,38.997,Sprint of 8 riders,Small group sprint,846.0
Vuelta,2023,9,9,184.5,3041.0,162.0,0.8780487804878049,Mountains uphill finish,Hilly_Difficult,0.6423941197691196,41.155,5.5 km solo,Solo,846.0
Vuelta,2023,11,11,163.2,2203.0,112.0,0.6862745098039216,Hills uphill finish,Hilly_Difficult,0.5804315476190474,46.788,0.15 km solo,Solo,846.0
Vuelta,2023,12,12,150.6,865.0,11.0,0.07304116865869854,Flat,Flat,0.846062765418706,44.385,Sprint of large group,Large group sprint,846.0
Vuelta,2023,13,13,134.7,4266.0,400.0,2.9695619896065333,Mountains uphill finish,High_Mountain,0.6772601853266309,34.962,7.7 km solo,Solo,846.0
Vuelta,2023,14,14,156.2,4531.0,406.0,2.5992317541613317,Mountains uphill finish,Mountain,0.5714503490005827,36.951,3.9 km solo,Solo,846.0
Vuelta,2023,15,15,158.3,2494.0,111.0,0.7012002526847757,Hills flat finish,Hilly_Difficult,0.497830357142857,45.028,Sprint of 3 riders,Small group sprint,846.0
